iterations;timeInMSec;bestFitness;averageFitness;mutations;cruces;
404;40665;4.858142246404975E-5;4.557404413567711E-5;8045;39996;
405;40764;4.858142246404975E-5;4.575610005795532E-5;8066;40095;
406;40864;4.858142246404975E-5;4.557395993020333E-5;8091;40194;
407;40964;4.858142246404975E-5;4.540938742565173E-5;8113;40293;
408;41064;4.858142246404975E-5;4.523396775597541E-5;8136;40392;
409;41163;4.858142246404975E-5;4.543172043310744E-5;8153;40491;
410;41263;4.858142246404975E-5;4.55051776198072E-5;8175;40590;
411;41362;4.858142246404975E-5;4.5357084679155485E-5;8193;40689;
412;41462;4.858142246404975E-5;4.546182348051252E-5;8213;40788;
413;41561;4.858142246404975E-5;4.548126855835306E-5;8229;40887;
414;41660;4.858142246404975E-5;4.559429911745026E-5;8255;40986;
415;41760;4.883766360617308E-5;4.581435009594713E-5;8271;41085;
416;41860;4.883766360617308E-5;4.588764975788093E-5;8287;41184;
417;41958;4.883766360617308E-5;4.612503808948396E-5;8301;41283;
418;42058;4.883766360617308E-5;4.610391424307357E-5;8324;41382;
419;42158;4.883766360617308E-5;4.615722137330778E-5;8349;41481;
420;42255;4.895241824946152E-5;4.59586129906207E-5;8367;41580;
421;42354;4.895241824946152E-5;4.614645438172589E-5;8381;41679;
422;42454;4.895241824946152E-5;4.611477569421073E-5;8401;41778;
423;42554;4.895241824946152E-5;4.602255044435203E-5;8424;41877;
424;42653;4.895241824946152E-5;4.600839086450405E-5;8442;41976;
425;42753;4.895241824946152E-5;4.579924588942033E-5;8462;42075;
426;42852;4.895241824946152E-5;4.590416688610217E-5;8483;42174;
427;42952;4.895241824946152E-5;4.5892392725883505E-5;8500;42273;
428;43050;4.895241824946152E-5;4.5771320032986785E-5;8520;42372;
429;43150;4.94168808064835E-5;4.594240497554545E-5;8538;42471;
430;43249;4.94168808064835E-5;4.609597878298126E-5;8559;42570;
431;43348;4.94168808064835E-5;4.617445808278366E-5;8573;42669;
432;43448;4.94168808064835E-5;4.6128341902253873E-5;8597;42768;
433;43548;4.94168808064835E-5;4.620820278697355E-5;8619;42867;
434;43647;4.94168808064835E-5;4.6483876623933236E-5;8640;42966;
435;43746;4.955401387512388E-5;4.6801348014223994E-5;8655;43065;
436;43845;4.955401387512388E-5;4.673281264389491E-5;8672;43164;
437;43944;4.955401387512388E-5;4.65867138309473E-5;8690;43263;
438;44043;4.955401387512388E-5;4.671397810033922E-5;8711;43362;
439;44142;4.955401387512388E-5;4.665494604938851E-5;8732;43461;
440;44241;4.955401387512388E-5;4.663656445578136E-5;8749;43560;
441;44341;4.955401387512388E-5;4.6699908851249686E-5;8758;43659;
442;44440;4.955401387512388E-5;4.690010878452214E-5;8771;43758;
443;44539;4.955401387512388E-5;4.6912742821023795E-5;8794;43857;
444;44639;4.984051036682616E-5;4.663226588681833E-5;8819;43956;
445;44739;4.984051036682616E-5;4.6708741475325645E-5;8844;44055;
446;44839;4.984051036682616E-5;4.677595366103806E-5;8867;44154;
447;44938;4.984051036682616E-5;4.690637129175068E-5;8887;44253;
448;45037;4.9940071913703555E-5;4.679116212921489E-5;8903;44352;
449;45136;4.9940071913703555E-5;4.67959858954264E-5;8924;44451;
450;45235;4.9940071913703555E-5;4.660119111091102E-5;8945;44550;
451;45334;4.9940071913703555E-5;4.6557316093317274E-5;8963;44649;
452;45433;4.9940071913703555E-5;4.6660469823170464E-5;8980;44748;
453;45533;4.9940071913703555E-5;4.6763641124894574E-5;8996;44847;
454;45632;4.9940071913703555E-5;4.6517686154590674E-5;9023;44946;
455;45731;4.9940071913703555E-5;4.6480761603045585E-5;9043;45045;
456;45831;4.9940071913703555E-5;4.660848274452303E-5;9068;45144;
457;45930;4.9940071913703555E-5;4.649911716908147E-5;9091;45243;
458;46028;4.9940071913703555E-5;4.657678633344258E-5;9112;45342;
459;46128;4.9940071913703555E-5;4.675955958567584E-5;9137;45441;
460;46227;4.9940071913703555E-5;4.688565495222118E-5;9151;45540;
461;46326;4.9940071913703555E-5;4.684284675739208E-5;9173;45639;
462;46424;4.9940071913703555E-5;4.716774492956951E-5;9195;45738;
463;46523;4.9940071913703555E-5;4.71217341479698E-5;9215;45837;
464;46623;4.9940071913703555E-5;4.70824695677567E-5;9231;45936;
465;46721;4.998000799680128E-5;4.716133566431299E-5;9247;46035;
466;46820;5.0020008003201284E-5;4.716425304577219E-5;9269;46134;
467;46919;5.0020008003201284E-5;4.731246096608692E-5;9286;46233;
468;47019;5.0020008003201284E-5;4.722413875746246E-5;9309;46332;
469;47117;5.004003202562049E-5;4.726889227987857E-5;9327;46431;
470;47217;5.004003202562049E-5;4.734474355333107E-5;9350;46530;
471;47316;5.004003202562049E-5;4.728005581644951E-5;9373;46629;
472;47416;5.004003202562049E-5;4.739392865995173E-5;9395;46728;
473;47514;5.004003202562049E-5;4.7251064334588884E-5;9411;46827;
474;47615;5.004003202562049E-5;4.70787324934695E-5;9436;46926;
475;47714;5.004003202562049E-5;4.714466305626746E-5;9450;47025;
476;47813;5.004003202562049E-5;4.7119548282302156E-5;9468;47124;
477;47911;5.004003202562049E-5;4.696503876039531E-5;9491;47223;
478;48010;5.004003202562049E-5;4.6814697608789274E-5;9510;47322;
479;48110;5.004003202562049E-5;4.68600740372625E-5;9528;47421;
480;48209;5.004003202562049E-5;4.6709269539128216E-5;9546;47520;
481;48308;5.004003202562049E-5;4.6553725659503616E-5;9564;47619;
482;48407;5.004003202562049E-5;4.660360447721552E-5;9592;47718;
483;48506;5.004003202562049E-5;4.678534818624839E-5;9609;47817;
484;48605;5.004003202562049E-5;4.689024147030842E-5;9638;47916;
485;48705;5.004003202562049E-5;4.679374080784449E-5;9662;48015;
486;48804;5.004003202562049E-5;4.7006501018255844E-5;9683;48114;
487;48903;5.004003202562049E-5;4.719459851771836E-5;9703;48213;
488;49001;5.0150451354062184E-5;4.7175271732121045E-5;9728;48312;
489;49100;5.019072475406545E-5;4.734907431392963E-5;9749;48411;
490;49200;5.02108857200241E-5;4.736471008428105E-5;9779;48510;
491;49299;5.051525560719337E-5;4.727172889840556E-5;9806;48609;
492;49398;5.051525560719337E-5;4.7457560143364977E-5;9824;48708;
493;49498;5.051525560719337E-5;4.743243471224958E-5;9843;48807;
494;49598;5.051525560719337E-5;4.757974920364845E-5;9862;48906;
495;49700;5.058680696074464E-5;4.743133092523951E-5;9884;49005;
496;49799;5.058680696074464E-5;4.753930203207134E-5;9913;49104;
497;49898;5.058680696074464E-5;4.7552418285704774E-5;9935;49203;
498;49998;5.058680696074464E-5;4.733555313853077E-5;9960;49302;
499;50097;5.058680696074464E-5;4.757607017415431E-5;9990;49401;
500;50196;5.058680696074464E-5;4.754200965825661E-5;10014;49500;
