iterations;timeInMSec;bestFitness;averageFitness;mutations;cruces;
402;39795;4.2372881355932206E-5;3.9187227230242756E-5;7905;39798;
403;39893;4.2372881355932206E-5;3.89859092414889E-5;7919;39897;
404;39990;4.2372881355932206E-5;3.883806201252353E-5;7936;39996;
405;40088;4.2372881355932206E-5;3.848209806633652E-5;7955;40095;
406;40186;4.241601628775026E-5;3.8685175426452376E-5;7973;40194;
407;40283;4.241601628775026E-5;3.9007401115934536E-5;7994;40293;
408;40380;4.241601628775026E-5;3.889378101675401E-5;8017;40392;
409;40478;4.241601628775026E-5;3.8931440516969904E-5;8041;40491;
410;40577;4.2437616703445933E-5;3.9100315358325135E-5;8064;40590;
411;40675;4.2437616703445933E-5;3.8752318668563594E-5;8085;40689;
412;40771;4.2437616703445933E-5;3.874404508415678E-5;8105;40788;
413;40869;4.2437616703445933E-5;3.898607492431369E-5;8126;40887;
414;40968;4.2437616703445933E-5;3.901652349876057E-5;8136;40986;
415;41067;4.2437616703445933E-5;3.8979380190546885E-5;8156;41085;
416;41164;4.2437616703445933E-5;3.9016239269751954E-5;8172;41184;
417;41263;4.2437616703445933E-5;3.9035297647606935E-5;8195;41283;
418;41360;4.2437616703445933E-5;3.8836374893986764E-5;8213;41382;
419;41459;4.2437616703445933E-5;3.867589690740255E-5;8229;41481;
420;41557;4.2437616703445933E-5;3.882483860535141E-5;8245;41580;
421;41655;4.2437616703445933E-5;3.8767512594416874E-5;8267;41679;
422;41754;4.2647560559536E-5;3.881960521318213E-5;8283;41778;
423;41853;4.2647560559536E-5;3.8938079884350896E-5;8296;41877;
424;41950;4.2647560559536E-5;3.905000067317124E-5;8323;41976;
425;42049;4.298486932599725E-5;3.871550515203935E-5;8344;42075;
426;42147;4.298486932599725E-5;3.87102614400898E-5;8370;42174;
427;42246;4.298486932599725E-5;3.913486816275869E-5;8390;42273;
428;42342;4.298486932599725E-5;3.903570168670001E-5;8414;42372;
429;42440;4.298486932599725E-5;3.898827978687498E-5;8431;42471;
430;42538;4.298486932599725E-5;3.907512638684611E-5;8461;42570;
431;42637;4.298486932599725E-5;3.9034151744027255E-5;8478;42669;
432;42733;4.298486932599725E-5;3.903369912014543E-5;8495;42768;
433;42832;4.298486932599725E-5;3.8709866304932905E-5;8517;42867;
434;42929;4.298486932599725E-5;3.833260740549259E-5;8538;42966;
435;43029;4.298486932599725E-5;3.8302345370863825E-5;8548;43065;
436;43127;4.298486932599725E-5;3.845136038777465E-5;8561;43164;
437;43225;4.298486932599725E-5;3.811479605703538E-5;8579;43263;
438;43323;4.299965600275198E-5;3.832473686841552E-5;8600;43362;
439;43421;4.331254331254331E-5;3.895932889140399E-5;8620;43461;
440;43518;4.331254331254331E-5;3.931536427127487E-5;8640;43560;
441;43616;4.331254331254331E-5;3.942762291634247E-5;8658;43659;
442;43715;4.331254331254331E-5;3.959047603057009E-5;8678;43758;
443;43812;4.331254331254331E-5;3.958325949646714E-5;8702;43857;
444;43910;4.331254331254331E-5;3.988355671762742E-5;8716;43956;
445;44008;4.344803614876608E-5;3.970931580919173E-5;8733;44055;
446;44107;4.344803614876608E-5;3.9709157102174886E-5;8748;44154;
447;44203;4.344803614876608E-5;3.979775946289639E-5;8768;44253;
448;44303;4.3890449438202246E-5;3.9758542975265106E-5;8783;44352;
449;44401;4.3890449438202246E-5;3.992329315675275E-5;8794;44451;
450;44499;4.3890449438202246E-5;3.9915507121359106E-5;8813;44550;
451;44596;4.3890449438202246E-5;3.986536276947903E-5;8832;44649;
452;44695;4.3890449438202246E-5;3.989192317892542E-5;8853;44748;
453;44792;4.3890449438202246E-5;3.9970029991339556E-5;8877;44847;
454;44891;4.4014084507042256E-5;4.0224615594695986E-5;8899;44946;
455;44987;4.4014084507042256E-5;4.022575312470523E-5;8922;45045;
456;45086;4.4014084507042256E-5;4.028255842257017E-5;8935;45144;
457;45185;4.4014084507042256E-5;4.0264019527743584E-5;8958;45243;
458;45284;4.4014084507042256E-5;4.0050188976572974E-5;8982;45342;
459;45381;4.4014084507042256E-5;3.973287985330806E-5;9009;45441;
460;45479;4.4014084507042256E-5;3.979510052866798E-5;9031;45540;
461;45576;4.4014084507042256E-5;3.9647660691883725E-5;9050;45639;
462;45674;4.4014084507042256E-5;3.963968925831178E-5;9069;45738;
463;45772;4.4014084507042256E-5;3.9876917071117744E-5;9083;45837;
464;45871;4.4014084507042256E-5;3.9897813440691305E-5;9101;45936;
465;45969;4.4014084507042256E-5;3.975455743285021E-5;9126;46035;
466;46067;4.4014084507042256E-5;3.97604824575697E-5;9143;46134;
467;46167;4.4014084507042256E-5;4.0098627481943204E-5;9157;46233;
468;46266;4.4014084507042256E-5;4.000168165113504E-5;9173;46332;
469;46365;4.4014084507042256E-5;4.008350097867835E-5;9197;46431;
470;46462;4.4014084507042256E-5;4.006624755288279E-5;9221;46530;
471;46559;4.4014084507042256E-5;4.011384243625575E-5;9236;46629;
472;46658;4.4014084507042256E-5;4.009256605135472E-5;9255;46728;
473;46756;4.4014084507042256E-5;4.028710385484969E-5;9277;46827;
474;46853;4.4014084507042256E-5;4.006194684695633E-5;9302;46926;
475;46951;4.4122837980938934E-5;3.9802775118743614E-5;9321;47025;
476;47048;4.4122837980938934E-5;3.978633936043037E-5;9337;47124;
477;47146;4.422430567840085E-5;3.9858085795984124E-5;9352;47223;
478;47244;4.422430567840085E-5;4.019776150721579E-5;9375;47322;
479;47341;4.4499822000712E-5;4.043830261164633E-5;9384;47421;
480;47439;4.457917261055635E-5;4.04908770132537E-5;9411;47520;
481;47538;4.457917261055635E-5;4.0486066808230204E-5;9435;47619;
482;47635;4.457917261055635E-5;4.065037211282863E-5;9459;47718;
483;47731;4.4802867383512545E-5;4.098882751448546E-5;9475;47817;
484;47830;4.483500717360115E-5;4.092971297421835E-5;9497;47916;
485;47927;4.483500717360115E-5;4.0995486131992716E-5;9523;48015;
486;48024;4.483500717360115E-5;4.1177102435040894E-5;9539;48114;
487;48123;4.483500717360115E-5;4.1213983732279684E-5;9556;48213;
488;48222;4.489942528735632E-5;4.1107723747534015E-5;9572;48312;
489;48318;4.489942528735632E-5;4.111539487788476E-5;9592;48411;
490;48416;4.489942528735632E-5;4.088286518790649E-5;9608;48510;
491;48514;4.489942528735632E-5;4.0972846456428434E-5;9631;48609;
492;48613;4.489942528735632E-5;4.1080959083305334E-5;9655;48708;
493;48710;4.489942528735632E-5;4.0965444898763885E-5;9681;48807;
494;48809;4.489942528735632E-5;4.064511357965306E-5;9695;48906;
495;48907;4.489942528735632E-5;4.06268831820327E-5;9716;49005;
496;49005;4.489942528735632E-5;4.048879071350573E-5;9743;49104;
497;49103;4.489942528735632E-5;4.0576480032412724E-5;9758;49203;
498;49202;4.489942528735632E-5;4.060847781663819E-5;9775;49302;
499;49302;4.489942528735632E-5;4.0951975888226763E-5;9799;49401;
500;49399;4.489942528735632E-5;4.098957681040752E-5;9823;49500;
