iterations;timeInMSec;bestFitness;averageFitness;mutations;cruces;
404;39175;4.4452347083926033E-5;4.1493328479659506E-5;8020;39996;
405;39271;4.4452347083926033E-5;4.137640312234115E-5;8034;40095;
406;39367;4.4452347083926033E-5;4.1429293900819174E-5;8047;40194;
407;39463;4.4452347083926033E-5;4.1309667656186245E-5;8065;40293;
408;39559;4.4452347083926033E-5;4.127719914969425E-5;8085;40392;
409;39654;4.4452347083926033E-5;4.114004488218908E-5;8106;40491;
410;39750;4.4452347083926033E-5;4.0884983671385405E-5;8123;40590;
411;39846;4.4452347083926033E-5;4.0466554125357004E-5;8144;40689;
412;39941;4.4452347083926033E-5;4.051957428633168E-5;8168;40788;
413;40038;4.4452347083926033E-5;4.034357126975153E-5;8188;40887;
414;40133;4.4452347083926033E-5;4.026455278258972E-5;8202;40986;
415;40229;4.4452347083926033E-5;4.036413446808911E-5;8221;41085;
416;40326;4.4452347083926033E-5;4.026050765508765E-5;8240;41184;
417;40422;4.4452347083926033E-5;4.026655803602949E-5;8258;41283;
418;40518;4.4452347083926033E-5;4.024757034671849E-5;8274;41382;
419;40613;4.4452347083926033E-5;4.029918214595606E-5;8287;41481;
420;40709;4.4452347083926033E-5;4.0179673570511497E-5;8305;41580;
421;40805;4.4452347083926033E-5;4.042045664051555E-5;8328;41679;
422;40902;4.4626918957515175E-5;4.064572613181061E-5;8347;41778;
423;40997;4.4626918957515175E-5;4.065443968349587E-5;8366;41877;
424;41094;4.477077363896848E-5;4.086598566559603E-5;8385;41976;
425;41190;4.477077363896848E-5;4.0907080837085045E-5;8404;42075;
426;41286;4.477077363896848E-5;4.090505253436164E-5;8422;42174;
427;41381;4.477077363896848E-5;4.082861308413786E-5;8438;42273;
428;41477;4.477077363896848E-5;4.082634208374651E-5;8451;42372;
429;41572;4.477077363896848E-5;4.072922284596264E-5;8467;42471;
430;41668;4.477077363896848E-5;4.0445647751707236E-5;8489;42570;
431;41763;4.488330341113106E-5;4.05139110016216E-5;8514;42669;
432;41860;4.488330341113106E-5;4.04770930267974E-5;8536;42768;
433;41956;4.488330341113106E-5;4.0660392170410784E-5;8553;42867;
434;42051;4.565376186997809E-5;4.1030911002361864E-5;8574;42966;
435;42146;4.565376186997809E-5;4.13270615918018E-5;8593;43065;
436;42242;4.565376186997809E-5;4.141411548351215E-5;8606;43164;
437;42337;4.565376186997809E-5;4.145705935126591E-5;8630;43263;
438;42432;4.565376186997809E-5;4.164512825353685E-5;8657;43362;
439;42528;4.565376186997809E-5;4.194401228866517E-5;8682;43461;
440;42624;4.565376186997809E-5;4.225929412368776E-5;8702;43560;
441;42720;4.565376186997809E-5;4.200368395210892E-5;8724;43659;
442;42816;4.565376186997809E-5;4.182933795889374E-5;8747;43758;
443;42912;4.565376186997809E-5;4.1602489375327146E-5;8767;43857;
444;43008;4.621926418931411E-5;4.1895170850387214E-5;8783;43956;
445;43104;4.621926418931411E-5;4.1536794481381355E-5;8806;44055;
446;43198;4.621926418931411E-5;4.1858441484206924E-5;8823;44154;
447;43294;4.621926418931411E-5;4.194126107865179E-5;8848;44253;
448;43390;4.632203075782842E-5;4.2037167062901034E-5;8869;44352;
449;43486;4.632203075782842E-5;4.196166506251537E-5;8896;44451;
450;43581;4.632203075782842E-5;4.19784243896532E-5;8926;44550;
451;43677;4.632203075782842E-5;4.232751572525257E-5;8945;44649;
452;43773;4.632203075782842E-5;4.233976864966071E-5;8959;44748;
453;43869;4.632203075782842E-5;4.2378210531488666E-5;8977;44847;
454;43964;4.632203075782842E-5;4.2263903585207496E-5;8993;44946;
455;44060;4.632203075782842E-5;4.2450506281288975E-5;9011;45045;
456;44157;4.632203075782842E-5;4.231903006561458E-5;9032;45144;
457;44253;4.632203075782842E-5;4.252989377055168E-5;9053;45243;
458;44348;4.632203075782842E-5;4.232519549426505E-5;9073;45342;
459;44444;4.632203075782842E-5;4.2282055516410994E-5;9087;45441;
460;44540;4.632203075782842E-5;4.2217814845212585E-5;9106;45540;
461;44635;4.632203075782842E-5;4.23374803253507E-5;9125;45639;
462;44729;4.632203075782842E-5;4.217688904837805E-5;9144;45738;
463;44825;4.632203075782842E-5;4.200011957545272E-5;9160;45837;
464;44921;4.632203075782842E-5;4.207170730627368E-5;9179;45936;
465;45017;4.632203075782842E-5;4.2116341678718896E-5;9198;46035;
466;45112;4.632203075782842E-5;4.2231800261687E-5;9217;46134;
467;45208;4.632203075782842E-5;4.2449590405484064E-5;9243;46233;
468;45302;4.632203075782842E-5;4.2563275378596586E-5;9258;46332;
469;45398;4.632203075782842E-5;4.2437418023926144E-5;9282;46431;
470;45493;4.632203075782842E-5;4.24285375164454E-5;9298;46530;
471;45590;4.632203075782842E-5;4.229102137252765E-5;9313;46629;
472;45686;4.632203075782842E-5;4.229140785365384E-5;9336;46728;
473;45782;4.632203075782842E-5;4.2618567297746875E-5;9356;46827;
474;45877;4.636498516320475E-5;4.260259044582393E-5;9378;46926;
475;45972;4.636498516320475E-5;4.285886439346065E-5;9397;47025;
476;46068;4.6382189239332094E-5;4.282797249798442E-5;9416;47124;
477;46166;4.639079606606049E-5;4.2634970082811605E-5;9431;47223;
478;46262;4.639079606606049E-5;4.285228399326314E-5;9455;47322;
479;46358;4.639940608760208E-5;4.27632490680499E-5;9475;47421;
480;46453;4.639940608760208E-5;4.2698468045845086E-5;9491;47520;
481;46550;4.639940608760208E-5;4.235528682284323E-5;9508;47619;
482;46645;4.639940608760208E-5;4.249512485398457E-5;9529;47718;
483;46741;4.639940608760208E-5;4.232292554473462E-5;9545;47817;
484;46837;4.639940608760208E-5;4.24855566822472E-5;9565;47916;
485;46932;4.653760238272524E-5;4.253094731729694E-5;9584;48015;
486;47028;4.664179104477612E-5;4.271959394955406E-5;9607;48114;
487;47124;4.664179104477612E-5;4.3022193859547036E-5;9628;48213;
488;47221;4.664179104477612E-5;4.321476030063956E-5;9644;48312;
489;47315;4.664179104477612E-5;4.346635994646673E-5;9665;48411;
490;47411;4.664179104477612E-5;4.346765974330804E-5;9686;48510;
491;47508;4.664179104477612E-5;4.314219804048949E-5;9705;48609;
492;47604;4.664179104477612E-5;4.2876880981931694E-5;9719;48708;
493;47699;4.664179104477612E-5;4.236326009210092E-5;9736;48807;
494;47794;4.664179104477612E-5;4.235045280106762E-5;9749;48906;
495;47890;4.664179104477612E-5;4.229546764870533E-5;9767;49005;
496;47986;4.664179104477612E-5;4.21645225823952E-5;9790;49104;
497;48081;4.664179104477612E-5;4.228231192874806E-5;9812;49203;
498;48176;4.664179104477612E-5;4.1916020769216164E-5;9825;49302;
499;48272;4.664179104477612E-5;4.216966078987384E-5;9847;49401;
500;48368;4.664179104477612E-5;4.1992887982632175E-5;9866;49500;
